starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:41 2017	1493233181	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:58 2017	1493233198	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:59 2017	1493233199	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
Wed Apr 26 13:59:42 2017	1493233182	0	0	0	0
